Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
4/28/14,walking,walking,2014-04-28T00:00:07-05:00,2014-04-28T00:01:07-05:00,60,0.025,81,3
4/28/14,walking,walking,2014-04-28T09:46:58-05:00,2014-04-28T09:47:58-05:00,60,0.019,61,2
4/28/14,walking,walking,2014-04-28T10:33:51-05:00,2014-04-28T10:46:55-05:00,784,0.634,1450,66
4/28/14,walking,walking,2014-04-28T10:51:23-05:00,2014-04-28T10:51:53-05:00,30,0.012,40,1
4/28/14,walking,walking,2014-04-28T11:12:01-05:00,2014-04-28T11:12:31-05:00,30,0.009,30,1
4/28/14,transport,transport,2014-04-28T11:15:20-05:00,2014-04-28T11:18:29-05:00,189,0.702,0,0
4/28/14,walking,walking,2014-04-28T11:31:08-05:00,2014-04-28T11:31:38-05:00,30,0.016,51,2
4/28/14,walking,walking,2014-04-28T12:02:28-05:00,2014-04-28T12:02:58-05:00,30,0.012,41,1
4/28/14,transport,transport,2014-04-28T12:06:46-05:00,2014-04-28T12:15:59-05:00,553,4.705,0,0
4/28/14,walking,walking,2014-04-28T12:15:58-05:00,2014-04-28T12:26:29-05:00,631,0.449,1105,47
4/28/14,transport,transport,2014-04-28T12:26:29-05:00,2014-04-28T12:30:35-05:00,246,0.856,0,0
4/28/14,walking,walking,2014-04-28T12:32:00-05:00,2014-04-28T12:33:30-05:00,90,0.057,182,6
4/28/14,transport,transport,2014-04-28T13:33:53-05:00,2014-04-28T13:45:41-05:00,708,0.506,0,0
4/28/14,walking,walking,2014-04-28T13:45:58-05:00,2014-04-28T13:46:28-05:00,30,0.019,61,2
4/28/14,walking,walking,2014-04-28T14:40:07-05:00,2014-04-28T14:41:07-05:00,60,0.032,101,3
4/28/14,transport,transport,2014-04-28T14:42:38-05:00,2014-04-28T14:49:03-05:00,385,3.653,0,0
4/28/14,walking,walking,2014-04-28T14:53:08-05:00,2014-04-28T14:56:08-05:00,180,0.123,264,13
4/28/14,walking,walking,2014-04-28T15:03:08-05:00,2014-04-28T15:09:08-05:00,360,0.245,527,26
4/28/14,walking,walking,2014-04-28T16:39:02-05:00,2014-04-28T16:41:05-05:00,123,0.083,178,9
4/28/14,walking,walking,2014-04-28T17:04:47-05:00,2014-04-28T17:05:47-05:00,60,0.044,142,5
4/28/14,transport,transport,2014-04-28T17:10:42-05:00,2014-04-28T17:20:22-05:00,580,3.322,0,0
4/28/14,walking,walking,2014-04-28T17:21:18-05:00,2014-04-28T17:23:18-05:00,120,0.094,203,10
4/28/14,transport,transport,2014-04-28T17:33:24-05:00,2014-04-28T17:43:27-05:00,603,3.548,0,0
4/28/14,walking,walking,2014-04-28T17:44:49-05:00,2014-04-28T17:45:19-05:00,30,0.016,51,2
4/28/14,walking,walking,2014-04-28T18:14:00-05:00,2014-04-28T18:14:30-05:00,30,0.019,61,2
4/28/14,transport,transport,2014-04-28T18:40:16-05:00,2014-04-28T18:58:54-05:00,1118,10.224,0,0
4/28/14,walking,walking,2014-04-28T19:00:42-05:00,2014-04-28T19:02:42-05:00,120,0.104,223,11
4/28/14,walking,walking,2014-04-28T20:23:56-05:00,2014-04-28T20:26:58-05:00,182,0.096,205,10
4/28/14,walking,walking,2014-04-28T20:33:03-05:00,2014-04-28T20:42:12-05:00,549,0.341,690,36
4/28/14,walking,walking,2014-04-28T20:46:10-05:00,2014-04-28T20:46:40-05:00,30,0.016,51,2
4/28/14,walking,walking,2014-04-28T20:48:39-05:00,2014-04-28T20:51:41-05:00,182,0.127,185,13
4/28/14,walking,walking,2014-04-28T20:54:52-05:00,2014-04-28T21:08:49-05:00,837,0.463,997,49
4/28/14,walking,walking,2014-04-28T21:19:11-05:00,2014-04-28T21:24:57-05:00,346,0.221,638,23
4/28/14,walking,walking,2014-04-28T21:29:30-05:00,2014-04-28T21:34:27-05:00,297,0.203,482,21
4/28/14,walking,walking,2014-04-28T21:45:55-05:00,2014-04-28T22:00:27-05:00,872,0.561,1216,59
4/28/14,walking,walking,2014-04-28T22:40:59-05:00,2014-04-28T22:46:03-05:00,304,0.234,616,25
4/28/14,transport,transport,2014-04-28T22:46:04-05:00,2014-04-28T23:19:11-05:00,1987,22.178,0,0
4/28/14,transport,transport,2014-04-28T23:31:32-05:00,2014-04-28T23:59:59-05:00,1707,27.612,0,0
