Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
3/11/14,walking,walking,2014-03-11T07:29:17-05:00,2014-03-11T07:29:47-05:00,30,0.009,30,1
3/11/14,walking,walking,2014-03-11T07:41:26-05:00,2014-03-11T07:44:01-05:00,155,0.136,304,14
3/11/14,walking,walking,2014-03-11T07:46:25-05:00,2014-03-11T07:54:38-05:00,493,0.388,832,41
3/11/14,walking,walking,2014-03-11T08:06:34-05:00,2014-03-11T08:07:34-05:00,60,0.038,122,4
3/11/14,walking,walking,2014-03-11T09:54:39-05:00,2014-03-11T09:55:09-05:00,30,0.016,51,2
3/11/14,walking,walking,2014-03-11T10:04:10-05:00,2014-03-11T10:05:40-05:00,90,0.041,132,4
3/11/14,walking,walking,2014-03-11T10:10:08-05:00,2014-03-11T10:20:45-05:00,637,0.530,1075,56
3/11/14,walking,walking,2014-03-11T10:40:25-05:00,2014-03-11T10:41:25-05:00,60,0.032,101,3
3/11/14,walking,walking,2014-03-11T12:22:44-05:00,2014-03-11T12:33:33-05:00,649,0.515,1105,54
3/11/14,walking,walking,2014-03-11T13:30:36-05:00,2014-03-11T13:32:36-05:00,120,0.094,203,10
3/11/14,walking,walking,2014-03-11T14:02:44-05:00,2014-03-11T14:03:44-05:00,60,0.025,81,3
3/11/14,walking,walking,2014-03-11T16:37:05-05:00,2014-03-11T16:49:05-05:00,720,0.580,1322,61
3/11/14,walking,walking,2014-03-11T17:25:45-05:00,2014-03-11T17:26:15-05:00,30,0.009,30,1
3/11/14,walking,walking,2014-03-11T17:59:54-05:00,2014-03-11T18:17:31-05:00,1057,0.803,1728,84
3/11/14,walking,walking,2014-03-11T18:20:14-05:00,2014-03-11T18:21:14-05:00,60,0.025,81,3
3/11/14,walking,walking,2014-03-11T20:20:35-05:00,2014-03-11T20:21:05-05:00,30,0.009,30,1
3/11/14,walking,walking,2014-03-11T22:02:55-05:00,2014-03-11T22:04:25-05:00,90,0.032,101,3
3/11/14,walking,walking,2014-03-11T23:45:29-05:00,2014-03-11T23:46:29-05:00,60,0.019,51,2
